date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:52:59	885/885	---M--	200	added ('OK')	application/javascript	etag:%220ba3df1503ada1:0%22	https://www.techpile.in/Content/js/new.js	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/js/new.js	(from https://www.techpile.in/)
15:52:59	36375/36375	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:01%20GMT	https://www.techpile.in/academic-record/	C:/My%20Web%20Sites/Templates/www.techpile.in/academic-record/index.html	(from https://www.techpile.in/)
15:52:59	63322/63322	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:01%20GMT	https://www.techpile.in/research-technology/	C:/My%20Web%20Sites/Templates/www.techpile.in/research-technology/index.html	(from https://www.techpile.in/)
15:52:59	4889/4889	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202024%2010:07:01%20GMT	https://www.techpile.in/Content/css/slick.css	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/css/slick.1b.delayed	(from https://www.techpile.in/)
15:52:59	33459/33459	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:01%20GMT	https://www.techpile.in/learning-odyssey/	C:/My%20Web%20Sites/Templates/www.techpile.in/learning-odyssey/index.html	(from https://www.techpile.in/)
15:53:00	40864/40864	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:01%20GMT	https://www.techpile.in/campus-placement/	C:/My%20Web%20Sites/Templates/www.techpile.in/campus-placement/index.html	(from https://www.techpile.in/)
15:53:00	4901/4901	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2028%20Sep%202024%2010:07:02%20GMT	https://www.techpile.in/Content/css/slick-theme.css	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/css/slick-theme.1c.delayed	(from https://www.techpile.in/)
15:53:00	41812/41812	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:02%20GMT	https://www.techpile.in/our-recruiters/	C:/My%20Web%20Sites/Templates/www.techpile.in/our-recruiters/index.html	(from https://www.techpile.in/)
15:53:00	55829/55829	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:02%20GMT	https://www.techpile.in/our-infrastructure/	C:/My%20Web%20Sites/Templates/www.techpile.in/our-infrastructure/index.html	(from https://www.techpile.in/)
15:53:01	43124/43124	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:02%20GMT	https://www.techpile.in/our-team/	C:/My%20Web%20Sites/Templates/www.techpile.in/our-team/index.html	(from https://www.techpile.in/)
15:53:01	40691/40691	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:02%20GMT	https://www.techpile.in/onlinetraining/	C:/My%20Web%20Sites/Templates/www.techpile.in/onlinetraining/index.html	(from https://www.techpile.in/)
15:53:02	38235/38235	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:03%20GMT	https://www.techpile.in/signup/	C:/My%20Web%20Sites/Templates/www.techpile.in/signup/index.html	(from https://www.techpile.in/)
15:53:02	60841/60841	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:04%20GMT	https://www.techpile.in/our-courses/	C:/My%20Web%20Sites/Templates/www.techpile.in/our-courses/index.html	(from https://www.techpile.in/)
15:53:02	432782/432782	---M--	200	added ('OK')	image/png	etag:%22da7127bd9fb5da1:0%22	https://www.techpile.in/Content/spic/slider1.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/spic/slider1.png	(from https://www.techpile.in/)
15:53:03	77294/77294	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:04%20GMT	https://www.techpile.in/summer-training/	C:/My%20Web%20Sites/Templates/www.techpile.in/summer-training/index.html	(from https://www.techpile.in/)
15:53:04	382008/382008	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:04%20GMT	https://www.techpile.in/our-placement	C:/My%20Web%20Sites/Templates/www.techpile.in/our-placement.html	(from https://www.techpile.in/)
15:53:04	78732/78732	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:06%20GMT	https://www.techpile.in/electronics/	C:/My%20Web%20Sites/Templates/www.techpile.in/electronics/index.html	(from https://www.techpile.in/)
15:53:04	8003/8003	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls4.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls4.png	(from https://www.techpile.in/)
15:53:04	77747/77747	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:06%20GMT	https://www.techpile.in/civil/	C:/My%20Web%20Sites/Templates/www.techpile.in/civil/index.html	(from https://www.techpile.in/)
15:53:04	13800/13800	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls1.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls1.png	(from https://www.techpile.in/)
15:53:05	74859/74859	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:06%20GMT	https://www.techpile.in/apprenticeship-training/	C:/My%20Web%20Sites/Templates/www.techpile.in/apprenticeship-training/index.html	(from https://www.techpile.in/)
15:53:05	1273338/1273338	---M--	200	added ('OK')	image/png	etag:%2209020b28b7bda1:0%22	https://www.techpile.in/Content/images/slider.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/images/slider.png	(from https://www.techpile.in/)
15:53:05	6060/6060	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls2.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls2.png	(from https://www.techpile.in/)
15:53:05	65170/65170	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:07%20GMT	https://www.techpile.in/industrial-training/	C:/My%20Web%20Sites/Templates/www.techpile.in/industrial-training/index.html	(from https://www.techpile.in/)
15:53:05	67136/67136	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:07%20GMT	https://www.techpile.in/winter-training/	C:/My%20Web%20Sites/Templates/www.techpile.in/winter-training/index.html	(from https://www.techpile.in/)
15:53:05	14287/14287	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls3.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls3.png	(from https://www.techpile.in/)
15:53:05	65750/65750	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:07%20GMT	https://www.techpile.in/syllabus-training/	C:/My%20Web%20Sites/Templates/www.techpile.in/syllabus-training/index.html	(from https://www.techpile.in/)
15:53:06	31874/31874	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:07%20GMT	https://www.techpile.in/our-mous/	C:/My%20Web%20Sites/Templates/www.techpile.in/our-mous/index.html	(from https://www.techpile.in/)
15:53:06	3360/3360	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls5.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls5.png	(from https://www.techpile.in/)
15:53:06	68051/68051	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:08%20GMT	https://www.techpile.in/photo-gallery/	C:/My%20Web%20Sites/Templates/www.techpile.in/photo-gallery/index.html	(from https://www.techpile.in/)
15:53:06	35006/35006	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:08%20GMT	https://www.techpile.in/contact-us/	C:/My%20Web%20Sites/Templates/www.techpile.in/contact-us/index.html	(from https://www.techpile.in/)
15:53:07	1630/1630	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls6.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls6.png	(from https://www.techpile.in/)
15:53:07	32438/32438	---M--	200	added ('OK')	text/html	date:Sat,%2028%20Sep%202024%2010:07:08%20GMT	https://www.techpile.in/feedback/	C:/My%20Web%20Sites/Templates/www.techpile.in/feedback/index.html	(from https://www.techpile.in/)
15:53:07	3778/3778	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/ls7.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/ls7.png	(from https://www.techpile.in/)
15:53:07	1522/1522	---M--	200	added ('OK')	image/png	etag:%22026fb705130d61:0%22	https://www.techpile.in/Content/img/slider/feature-android.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-android.png	(from https://www.techpile.in/)
15:53:08	3808/3808	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layerspy.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layerspy.png	(from https://www.techpile.in/)
15:53:08	4009/4009	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-performance.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-performance.png	(from https://www.techpile.in/)
15:53:08	1708/1708	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layers.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layers.png	(from https://www.techpile.in/)
15:53:09	1552/1552	---M--	200	added ('OK')	image/png	etag:%22026fb705130d61:0%22	https://www.techpile.in/Content/img/slider/feature-ios.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-ios.png	(from https://www.techpile.in/)
15:53:09	1775/1775	---M--	200	added ('OK')	image/png	etag:%22026fb705130d61:0%22	https://www.techpile.in/Content/img/slider/feature-html5.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-html5.png	(from https://www.techpile.in/)
15:53:10	3098/3098	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layersjs.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layersjs.png	(from https://www.techpile.in/)
15:53:10	4984/4984	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layersjq.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layersjq.png	(from https://www.techpile.in/)
15:53:10	5064/5064	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layersan.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layersan.png	(from https://www.techpile.in/)
15:53:11	2077/2077	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layersb.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layersb.png	(from https://www.techpile.in/)
15:53:11	3938/3938	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layersc.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layersc.png	(from https://www.techpile.in/)
15:53:12	3959/3959	---M--	200	added ('OK')	image/png	etag:%220532c725130d61:0%22	https://www.techpile.in/Content/img/slider/feature-layersc1.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/feature-layersc1.png	(from https://www.techpile.in/)
15:53:12	65277/65277	---M--	200	added ('OK')	image/png	etag:%22022db5b1b46da1:0%22	https://www.techpile.in/Content/electronics/logo.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/logo.png	(from https://www.techpile.in/)
15:53:12	15337/15337	---M--	200	added ('OK')	image/png	etag:%220c3fdcf5245da1:0%22	https://www.techpile.in/Content/electronics/ic1.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/ic1.png	(from https://www.techpile.in/)
15:53:13	8873/8873	---M--	200	added ('OK')	image/png	etag:%220699bcd5245da1:0%22	https://www.techpile.in/Content/electronics/icon2.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon2.png	(from https://www.techpile.in/)
15:53:13	11955/11955	---M--	200	added ('OK')	image/png	etag:%22096ccce5245da1:0%22	https://www.techpile.in/Content/electronics/icon3.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon3.png	(from https://www.techpile.in/)
15:53:14	12631/12631	---M--	200	added ('OK')	image/png	etag:%22036f2f45245da1:0%22	https://www.techpile.in/Content/electronics/icon4.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon4.png	(from https://www.techpile.in/)
15:53:14	12157/12157	---M--	200	added ('OK')	image/png	etag:%220af5ef15245da1:0%22	https://www.techpile.in/Content/electronics/icon5.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon5.png	(from https://www.techpile.in/)
15:53:14	14038/14038	---M--	200	added ('OK')	image/png	etag:%2209054f75245da1:0%22	https://www.techpile.in/Content/electronics/icon6.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon6.png	(from https://www.techpile.in/)
15:53:15	11720/11720	---M--	200	added ('OK')	image/png	etag:%220bac9c5345da1:0%22	https://www.techpile.in/Content/electronics/icon7.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon7.png	(from https://www.techpile.in/)
15:53:15	14743/14743	---M--	200	added ('OK')	image/png	etag:%220415d105345da1:0%22	https://www.techpile.in/Content/electronics/icon8.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon8.png	(from https://www.techpile.in/)
15:53:16	15744/15744	---M--	200	added ('OK')	image/png	etag:%2209bbf125345da1:0%22	https://www.techpile.in/Content/electronics/icon9.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon9.png	(from https://www.techpile.in/)
15:53:16	12059/12059	---M--	200	added ('OK')	image/png	etag:%2205aef325345da1:0%22	https://www.techpile.in/Content/electronics/icon10.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon10.png	(from https://www.techpile.in/)
15:53:16	15545/15545	---M--	200	added ('OK')	image/png	etag:%22008d305345da1:0%22	https://www.techpile.in/Content/electronics/icon11.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon11.png	(from https://www.techpile.in/)
15:53:17	6446/6446	---M--	200	added ('OK')	image/png	etag:%220a62a2e5345da1:0%22	https://www.techpile.in/Content/electronics/icon12.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/electronics/icon12.png	(from https://www.techpile.in/)
15:53:17	94529/94529	---M--	200	added ('OK')	image/png	etag:%2286fb27a15e1cda1:0%22	https://www.techpile.in/Content/img/slider/iphone.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/img/slider/iphone.png	(from https://www.techpile.in/)
15:53:18	5943/5943	---M--	200	added ('OK')	image/png	etag:%22984ab2af191dda1:0%22	https://www.techpile.in/Content/AppImage/Playstore.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/AppImage/Playstore.png	(from https://www.techpile.in/)
15:53:18	48588/48588	---M--	200	added ('OK')	image/png	etag:%22867691b1191dda1:0%22	https://www.techpile.in/Content/AppImage/techpileapppic.png	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/AppImage/techpileapppic.png	(from https://www.techpile.in/)
15:53:18	35902/35902	---M--	200	added ('OK')	image/jpeg	etag:%22047dbab6540da1:0%22	https://www.techpile.in/Content/ReviewPic/ashwani.jpg	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/ashwani.jpg	(from https://www.techpile.in/)
15:53:19	277/277	---M--	200	added ('OK')	text/plain	etag:%22f13c81ea7711db1:0%22	https://www.techpile.in/Content/ReviewPic/11042demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/11042demo.cs.txt	(from https://www.techpile.in/)
15:53:19	277/277	---M--	200	added ('OK')	text/plain	etag:%22e9bbdce97711db1:0%22	https://www.techpile.in/Content/ReviewPic/26746demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/26746demo.cs.txt	(from https://www.techpile.in/)
15:53:20	277/277	---M--	200	added ('OK')	text/plain	etag:%227ed535e97711db1:0%22	https://www.techpile.in/Content/ReviewPic/74741demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/74741demo.cs.txt	(from https://www.techpile.in/)
15:53:20	277/277	---M--	200	added ('OK')	text/plain	etag:%229519d1e67711db1:0%22	https://www.techpile.in/Content/ReviewPic/33129demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/33129demo.cs.txt	(from https://www.techpile.in/)
15:53:21	277/277	---M--	200	added ('OK')	text/plain	etag:%222aa1de67711db1:0%22	https://www.techpile.in/Content/ReviewPic/58551demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/58551demo.cs.txt	(from https://www.techpile.in/)
15:53:21	277/277	---M--	200	added ('OK')	text/plain	etag:%22f23373e57711db1:0%22	https://www.techpile.in/Content/ReviewPic/34114demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/34114demo.cs.txt	(from https://www.techpile.in/)
15:53:22	277/277	---M--	200	added ('OK')	text/plain	etag:%22293835e57711db1:0%22	https://www.techpile.in/Content/ReviewPic/43535demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/43535demo.cs.txt	(from https://www.techpile.in/)
15:53:22	277/277	---M--	200	added ('OK')	text/plain	etag:%224a253e57711db1:0%22	https://www.techpile.in/Content/ReviewPic/32549demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/32549demo.cs.txt	(from https://www.techpile.in/)
15:53:22	277/277	---M--	200	added ('OK')	text/plain	etag:%2257edc9e47711db1:0%22	https://www.techpile.in/Content/ReviewPic/24403demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/24403demo.cs.txt	(from https://www.techpile.in/)
15:53:23	277/277	---M--	200	added ('OK')	text/plain	etag:%22261793e47711db1:0%22	https://www.techpile.in/Content/ReviewPic/73965demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/73965demo.cs.txt	(from https://www.techpile.in/)
15:53:23	277/277	---M--	200	added ('OK')	text/plain	etag:%224da35ee47711db1:0%22	https://www.techpile.in/Content/ReviewPic/48253demo.cs.txt	C:/My%20Web%20Sites/Templates/www.techpile.in/Content/ReviewPic/48253demo.cs.txt	(from https://www.techpile.in/)
